comment,label_id
cô dâu vô phúc mới gặp đúng nhà này.,0
Sao phải che mặt bà ý lại vậy,0
Hên quá k gặp loại nay,0
Hay cho câu  nếu là cháu trai tôi sẽ cho nó 1 danh phận,0
Nếu là tôi chết tôi o tha thứ,0
nhà bà chắc giàu nức đố đổ vách à hay sao mà tìm người đẻ để thừa kế tài sản. con dâu bà vẫn còn hiền đấy.,0
Mẹ làm khổ các con . Tôi 2 con trai \, dâu sinh con nào tôi cũng quí cũng thương .,0
ở chổ t có vụ giống vậy nha\, 2 vk\, ck 2 bên đều giàu\, sinh đc 2 đứa con gái bà mẹ ck xúi con trai kím con trai ở ngoài\, vk hay li hôn\, ông ck lấy vk khác cũng sinh con gái\, rùi lại kím ngừi khác đẻ con trai mà vẫn con gái\, còn sinh đôi cặp sinh đôi này thì ko đc bà mẹ ck nhận,0
Nhà t mẹ ck t muốn t đẻ con gái mà nó tọt ra con trai đây😂😂,0
Lẻ ra theo kịch bản là bb3 đẻ con trai\, và chồng bỏ chính thất theo bb3\, mc thì đuối con dâu ra khỏi nhà để rước bb3 về\, mà dỡ là bb3 đẻ con gái😂,0
K thấy nói là bồ sinh con trai hay gái nhỉ😂,0
Nghe câu chuyện mà đau lòng mẹ ck mình đây cũng đi kiếm con mới có dc ck mình \, vậy mà mình ko có con trai bà cũng lén lút cùng con trai đi kiếm đứa con để nối dõi tông đường đây,0
tôi chứng kiến rồi đứa nào làm nghề này hậu vận kg ra gì cả,0
tránh xa bọn nó ra ko nó cắn cho là bị dại đấy,0
không biết anh trai dạo đi bán dưa hay đi chăn nuôi r,0
Cán bộ ạ\, gương xe đâu,0
Chú Ca này bạn tao \, thanh liêm nha,0
sao ngoài bắc ca họ mặc áo dài thòn vậy ta,0
Thời ông tô,2
giờ ra đường dân thì sợ CA \, CA thì lại sợ camera😂😂😂,0
Giờ ra đường gặp công an còn sợ hơn gặp ma,0
Cán bộ đi xe ko gương kìa,0
Thì ra đi xe không gương bị phạt là dành cho dân.,0
nó mà căn là không có thuốc chữa đau,0
làm công an mà sợ hả,2
thằng áo xanh còn quên không đeo biển tên kìa,2
Đây là công an sao 😭,0
hống hách nhỉ,1
cướp thì sợ bị quay lắm😂😂😂,0
Thái độ hách dịch,0
CA giờ toàn lấy danh chèn ép dân thôi,2
hơn nhau bộ quần áo thôi,2
Những video như thế này làm ảnh hưởng tới nhữbg người làm nghề chân chính 😠,0
ai mà leo lên như dậy..thật phản cảm,0
wow thật tuyệt vời 💯,0
Quay video như này...những tiệm người ta làm đàng hoàng cũng bị vạ lây...và thành ra các ô cũng mất hết uy tín,0
Which country,0
đc ở đâu vậy e,0
xin địa chỉ sft mai ghé . dẫn bạn trai ghé e,0
Dùng càng cua cạo êm hơn máy,0
bảo sao cánh đàn ông thích ra ngoài...,0
đừng làm những video này nữa\, làm ô uế nghề của người khác,0
cạo ngày 5lần,0
😂😂 Gtri còn đâu,0
wah kalo suamiku digituin langsung pisahdah😅,0
Nhiều người ko đồng tình vậy. Trong mục báo cáo có nội dung gây sốc và phản cảm ý ạ !,0
s công an k vào cuộc nhỉ \, ô uế ngề tóc của tui quá,0
Ba mẹ tự hào về em 😆,0
uớc đuợc thử lần❤❤,0
တော်သေးတာပေါ့ မျက်နှာပါ ပွတ်မသွားလို့,0
có vụ này à...ghê thật,0
Cho xin ảnh gốc:))))(,0
Giống t ngày xưa \, đi tụt quần mấy thk trog lớp 😅😅,0
che chi dậy 😌,0
anh dám thờ ơ với toi à :)),0
Ô mai gót..ko ngờ luôn,0
ủa ko bất ngờ dì hết hả 🥰,0
không ngờ đến,0
còn biết dòm dòm xong ms tuột là còn cứu đc.,0
lậy bố,0
t tưởng lại ôm😊,0
xin bản gốc,0
này thì ko chịu xách quần này 🤣,0
bạn em nhờ xin video gốc😞,0
kp lần đầu 💔,0
ê xin clip gốc để ấy 🥰,0
Bà nào đầu thai thành cái máy quay sướng,0
vid gốc đâu🤣,0
như 1 thói quen:),0
tao đảm bảo tô lâm ko thấy🤣🤣🤣,0
chả nhẽ 100.000.000 dân lại thua mấy thằng áo vàng này !,2
đấy là nhân cách của tụi CSGT,2
lợi dụng luật pháp muốn làm gì thì làm,0
luật của thằng lâm mà,2
hèn với giặc. ác với dân là gì \, là gì nào,2
Từ ngày cụ Lâm TBT csgt càng ngày càng lộng hành,2
Sợ hơn cả gặp cướp,0
Dân quá hiền \,quá hiền và quá hiền,0
hình ảnh dũng cảm của người chiến sĩ công an nhân dân VN,0
bọn công an giao thông nó chỉ biết lợi ích cho nó để bẩy dân lập chốt gay cua rất quy hiểm còn cầm cây đánh dân cái bọn rác rưởi lãnh đạo cấp cao nhìn thấy hình ảnh này nghĩ sau về cấp dưới của mình,2
đấy gọi là cướp có giấy phép.😌😌😌,0
Bác tô lâm trước đây cũng làm công an thì phải,0
Lực lượng dân gets nhất,0
thằng công an chú bộ đội,2
không chấp nhận được,0
Bác Giang lên ngôi dân sẽ phát triển mạnh mẽ,0
giao diện mua bằng cấp 🥺,1
Công an lộng hành quá,2
Giống video hoàng kim ngọc nhờ😂😂,0
Lở đu tren xong về luỵ anh đó lun r seo tr,0
Sao bạn nữ này dc ôm eo a này\,mà có mấy clip ko dc ôm eo mà ôm bình xăng ko à,0
Cáp Nhĩ Tân có trai 6 múi bế đi trượt tuyết\, Trùng Khánh có trai đẹp bế đi đua xe. việc của chị e chúng ta là PHẢI CÓ TIỀN😆,0
Trend này mất bao nhiu ạ,0
Bầu 9 tháng đi được không shop ơi,0
T mà giàu chắc t đổ đốn dữ lắm đây \, bảo sao ông trời không cho giàu 😂😂😂,0
cũng muốn đu trend mà sợ chồng chia khúc🥺🥺🥺,0
Cái giá phải trả cho zụ này là bnhieu b ơi 😂,0
400’tệ là bn tiền việt ạ?,0
Mấy má lập team đi nhắn t với nha. T có mình k dám bung lụa cần tìm những con người đi cùng nà hhhhh,0
Rồi hắn bế được đứa như tôi ko 🙄,0
trend này t k đu đc....huhu... t sợ bị ng chia làm 2 mảnhhh. 1 mảnh bị thả trôi sông....1 mảnh trong thùng xốp 🤣🤣🤣,0
400 tệ qua trung sơn còn sướng hơn trùng khánh😃,0
vài ngày nữa là t đẻ r còn đi kịp ko =)),0
Họ quay luôn video cho mình hả b,0
Thích quá ak,0
Giá cả tui đu được\, nhất định sẽ tới :))),0
Tour đi du lịch bn ạ,0
Xin giá tour,0
Lịch sự như Tây 😂,0
ko hiểu ạ ai giải thích hộ e vs,0
lịch sự như Tây \,chơi như tụi Mỹ,0
cần con người giải thích ạ,0
ng trog nghề mới hiểu phê cỡ nào,0
ngủ 8tiếng trong 15p,0
là sao vậy,0
là sao:)?,0
hút ở chộ nào đấy ?,0
trước có lần t nhậu xong ngủ bên trọ thằng bạn thấy anh nó với 2 ông kia uống như này t chả hiểu gì t cứ tưởng uống nước hoặc cấm điếu thuốc lấy khói 🙂,0
lịch sự như Tây,0
cái j vậy ạ,0
Nước pha nicotin à,0
lịch sự như tây\\
An Tây,0
ống hút 1 chiều ko lo ống hút 2 chiều mới là vấn đề đấy,0
ai xem nhật ký tao flo hết,0
hey siri giải thích cho tôi,0
ai giải thích hộ vs,0
t đã từng...,0
ng hà tĩnh phải ko ạ,0
Qua bà _tranmylinh002_ xem body thì siêu nét á,1
Tui thấy ae hơi quá đó ae ơi\, quá khứ người ta mà các ông cứ nhắc đi nhắc lại rồi chửi người ta này nọ chi vậy,0
Đẩy thuyền cặp đôi này,0
timm 30s check hộp thư,0
ê bây thử nhìn kĩ vô cái áo đi,0
Tim 1s gửi luôn,0
tim 30s check thư,0
Thấy bảo có video mới mị:),0
áo lá đâu má,0
sao bằng _tranmylinh002_ được :)),0
E coi a là gì,0
tim gửi từng đứa,0
tim là có,0
tim 30s check hộp thư nha🥰🥰,0
Chuẩn bị có tập 2,0
Vừa xem bên bạn vuhot256 lun,0
tuổi này hồng lắm,0
Móng chân của _tranmylinh002_ nè,0
tim 1s có liềnn,0
Tao thích được ngồi sau anh này,0
t tưởng boy phố ko đi thắng,0
sao cx đc miễn t ko 🤕👻 là đc 😇,0
tr ơi tr thấy mà t sợ luôn â tk ngồi sao k sợ hả,0
ra đường chạy vậy là ngầu á hả?😂,0
1 video chục thk đăng,0
mê tốc Độ mà sợ té 😅,0
xin vd gốc ạ,0
chạy chậm thôi ko lại khổ bố mẹ 🍀,0
xe có làm bài j ko,0
tiếng xe đã v🥰,0
thg ah t mỗi khi thất tình😊,0
cx ngầu nhưng hơi sợ,0
1 vd t thấy chục vid😂,0
🗣️: m ơi t nhớ ẻm quá\\
🧠:🙏🙏🙏,0
tb t khi ngồi sau lưng anh t😞,0
Có ngã thì đừng làm khổ ai nhé,0
tao biết mày thik nó nhưng nó ko thik mày,0
tạo sợ😥,0
ngày a mất em là ngày a mất mạng hả=),0
Thấy tội tội😁,0
Nghĩ thế là oai,0
kiếm chuyện đi lẻ lúc đó lại hét sọt :)),0
diễn ak,0
Tối nó gặp lại khóc,0
sao chạy nhanh thế phải ở lại hỏi tiếp chứ,0
Đến lúc đi lẻ lại khổ,0
Thằng kia kiểu nhớ mặt bố,0
nhìn mặt tội vãi,0
Thật ra đường nhà em đấy,0
đường nha bố😌,0
nhìn thấy anh áo hồng thấy tội tội,0
đúng là lãm làng Bắc bling khét thế quá ah ơi,0
Chẳng lẽ được nhà may,0
tưởng thế là ngầy,0
khoe quán kia kìa,0
khúc sau vào quán nhà nó🗿,0
ngầu thế,0
tội thật🥺,0
chạy nhanh,0
sau vụ này khg còn cơ hội nữa đâu sẽ phải dẹp thôi,0
Chị rất đúng trả tiền rồi là phòng của mình ai cũng biết chỉ tháng này ko biết,0
Chính xác người ta trả tiền ko ở của người ta muốn sợ uổng ko ai ở phải gọi hỏi \,định cho thuê kiếm tiền riêng bỏ túi,0
Khách sạn này xứng đáng được nhận 1 sao .,0
Nó ăn bữa dỗ \, thì lổ bữa cày ròi KSạn ơi \, nếu là nhân viên thì đuổi nó đi,0
KS này phải phạt thật nặng.tịch thu giấy phép kinh doanh,0
bảng chất con người văn hóa nước ngoài nó vậy😂😂😂,0
có map bài gốc k ae,0
đơn giản\, thằng lễ tân muốn bỏ túi riêng phần tiền cái phòng đó bán cho khách khác.,0
làm ăn như này thì đóng cửa luôn cho r kinh doanh làm j mà ko giữ lời,0
Khách sạn nầy láo thật!!!,0
chắc ks sẽ phải đổi tên,0
Khách đặt 3ngày RẢ tiền 100% thì 3 ngày đó khách sẽ được toàn quyền sử dụng.KS ko được phép cho người khác thuê.KS sai 100%,0
Dẹp ngay KS này,0
cướp cướp,0
phân bua chừng nào sai chừng ấy,0
Biên bản vi phạm là bí mật quốc gia. Đưa cho các ông vi phạm đăng lên thế giới nó cười cho à. Cứ nộp phạt rồi về thôi,0
Cái chính quyền này đến bao giờ bớt thối nát để dân bớt khổ nhỉ,0
đại úy sao ko hiểu luật . đã là văn bản mà sao gọi là mật .,0
nghe giọng giống Lệ Thủy\, QB phải ko ta?,0
tốt nhất đuổi về nhà nuôi con ton tiền nhà nước,0
Bí mật Quốc Gia. Nghe thật hùng hồn.🙄🙄🙄😂😂😂😜😜😜,0
Văn bản mật ??? Hiến pháp \, pháp luật quy định thế nào là mật ta ! Có hay ko ae tư vấn pháp luật giúp,0
coi chừng nó đi chổ khác làm chức cao hơn nữa,0
Thời của chúng nó mà,0
Quảng Trị :)),2
những người học cao làm việc ăn nói giống mấy người ngoài chợ bán cá á lúc nhỏ mình nghĩ người ăn học làm việc chắc rất lịch sự nhưng kg đa số những người làm việc toàn những người ăn nói ông nội ông ngoại kg,0
Văn bản là mật của bộ công an 😁😁😁😁,0
Vậy đó chỉ có bác Giang lên đất nước mới thay đổi kg còn cái cảnh này nữa khổ dân quá,0
người dân không biết loại văn bản nào là bí mật. nên đề nghị nhà nước công bố rộng rãi loại văn bản nào là cấm không cho người dân biết và viết ý kiến của mình vào. tránh gây khó dễ cho người dân.,0
Hài nhỉ,0
biên bản phạt mà mặt\,\\
vậy là biên bản giả\, mới không giám cho dân coi\, lợi ít nhóm chục lợi cái nhân biên bản không có biên lai gốc,0
nghe bọ là khiếp rồi,0
10 điều bác hồ dạy đâu rồi phục vụ dân hay phục vụ cán bộ nhỉ vì dân hay vì mình nhỉ,0
100% dân parkycho di cư vào nam 😂😂,0
hay quá thảo my ơi 🥰🥰🥰🥰🥰,0
Công an vào cuộc sử lý ngay,0
Đoán vội 36,2
36 khỏi đoán,2
Parrkky chắc nuôn,2
nhìn mặt là biết dân Bắc,2
Ai cũng bảo 36 nhỉ 😅,2
đoán 36 chắc,2
Ở quận 1 có 1 nhóm Hoa thanh quế chuyên làm nghề đánh giày này cả 20 năm nay r,2
đánh giầy da số là miền ngoài thôi,2
tại Sài Gòn nhưng người đánh giày là người Bắc,2
Sao bảo người Miền Nam thật thà lắm mà,2
Dân bắc chứ ai ngồi uống cà phê thấy Hoài,2
Bịch táo 200k\, 3 trái thơm 500k\, Taxi 50m 500k\, đánh giày 500k. 😩,0
Thiệt ko phải pbvm chứ cái mặt này 100% ở ngoài đó dô.,2
Parky né vội🙂,2
Lâu lâu ở sg dc bị 1 vụ là parky mừng lắm 🤣🤣\, vô khịa liền 🤣,2
50k là nhiều r,0
100% parkycho.,2
Bà hằng nói về nhà tù có sai đâu,2
Bố nó là ai 🤣,0
Đã là tin đồn thì là có thật,0
Nhà tù họ phân khu rõ ràng và khu nữ cũng chỉ có quản giáo nữ thôi,0
ủa sao có tin bà này ra ngoài rồi,0
Điều tra lũ giám thị liền 😂😂😂,0
Khiếp nếu mà như cô Hằng nói thì mấy thằng giám thị đớp hơi sâu,0
cho biết bố bé 🤪🤪,0
vợ từ là có bầu.nha nước muốn tăng dân số thì hiểu phải làm gì rồi he,0
Vài bữa nữa bảo QLinh có bầu😂😂😂,0
mấy ông chủ quản,0
chắc của tao 😂,0
Thế ng ta nói gái xinh vô tù sẽ bị mệt trong đó là có thật hả.😂,0
Chắc là của thầy ông nội r,0
chắc tướng tá nào thôi😄😄,0
Cái j titok cũg biết hay ta,0
cô hằng nói quá chuẩn\, vì chúng nó tự ra luật\, luật pháp là của nó\,chảm hết nếu như là thật\, cả một bè phái bảo chế cho nhau cả.,0
Dễ sợ,0
có bầu để lễ tranh pháp luật,0
chờ tin quang linh mang bầu,0
Mình hỏi thật\, mình không biết bạn này nam hay nữ v ạ,0
con gì vậy,0
Hứa Khải VN 😋😋😋,2
Sao ngta mặc thấy phản cảm mà bà mặc tui thấy đẹp quá tr🥰,0
chị có nghĩ về Việc qh nữ ko ạ 🌚em đang dần mất hết nhân tính của mình,0
Angela phương trinh t2 😂,0
rồi e là nam hay nữ mà đẹp zay,0
Chồng mình mà đẹp như này có phải chuyện đẻ làm mình phấn khởi hơn k,0
nhìn bà này cuốn hơn angela phương trinh nhiều nhìn ôg trinh sợ sợ sao á 😂😂😂,0
chuẩn 1ck 2con nha mn .pt của e gái mình á.👍,0
Mún chiêm ngưỡng nhan sắc này phải đến đâu ạ,0
sao mò góc mặt giống nam dị,0
Phải thật tỉnh táo 🤦,0
kiểu như bb Trần hay Hải Triều ấy... có thể diện thời trang và trang điểm cả nam lẫn nữ....kiểu nét đẹp phi giới tính,0
Nhìn bó sát nhưng ko phản cảm 10 đỉm 😂,0
Nv nhìn sao nhận ra nàng là nữ ☺,0
Con người gì mà đẹp dữ dị trời.,0
anh xãaaa quay phim tập mấy ạ 🥰,0
Tao thích cgai . T thích cgai . Mô phật … t sao vậy nè 😑,0
Nụ cười của t dần mất nhân tính rồi mấy bà 😁,0
Ủa giống Anh Áo Đen quá vậy,0
anh áo đen mà,0
Vãi cả con với cháu làm hình thờ z đấy,0
xin lỗi vì nhìn ảnh 🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀,0
chế che mắt thiên hạ dó😂,0
tội con ngta,0
ảnh kẻ chân mài hơn chỉ nữa 😇,0
Make up cô dâu 5tr - Make up chú Rễ 15tr,0
Khứa áo đen hả😁,0
Ủa ông này là anh áo đen à,0
Nhà bây giờ cất lầu đa số để bàn thờ tổ tiên tầng trên cùng. Vậy khi đám cưới sẽ thỉnh bàn thờ xuống trệt hay lên lầu thắp hương vậy mn,0
t nghi ngờ là sắp xếp😌,0
Anh áo Tím 😅😅😅,0
về tranh son vs vợ😂,0
nụ cười chất lượng ☺️,0
cái hình đúng tươi thiệt chớ 😆,0
ủa đại An hả bây😳,0
Tôi chỉ thấy ấn tượng với quả ảnh thờ,0
Lên phim chắc a gồng dữ lắm,0
mày chưa nghe pun bị mẹ mắng chưa,0
Người ta bị bệnh má ơi,0
Sự nuông chiều tạo ra kẻ vô dụng,0
Tao thấy bth mà 😀😀😀,0
chịu mấy con thấy bth,0
Ủa bame người ta chiều thì sao ??????😬,0
Bắt bố mời ?,0
ghen tỵ hả?,0
Tau thấy ba mẹ ngta thương ngta thôi mắc gì ý kiến nhiều dị,0
Ê Thật ra nó cũng bình thường ý cái câu mà tại sao bố không mời con Chỉ là trêu bình thường thôi😀 bình thường tao cũng nói với bố tao như vậy,0
Bố mẹ ngta chưa nói thì thôi,0
Ko có tính tự lập,0
H có vụ bố phải mời con ăn cơm à😳😳,0
dấu hiệu của sự ghen tị,0
chắc do t được chiều nên t thấy bình thường đến lạ🥰,0
Ủa bth mà bome ngta thương con của ngta sao nói quá lên v,0
T thấy bth mà\, nhiều lúc t lười gỡ xương cá hoặc là gặm thịt gà mẹ t cũng gỡ xương với lấy kéo cắt thành miếng ra cho t á (t 18t nha),0
ủa vậy t thấy bth mà,0
có tiền thì có quyền \,,0
ê bth á má bme thương con thì v,0
Bảo sao nghèo mãi kh giàu nổii,0
Bà ấy nói cũng k sai đâu! Đa số đi làm từ thiện có mục đích cả mà,0
Tốt nhất là đừng liên quan đến vụ làm từ thiện rất nhiều chuyện phiền phức tốt nhất là có lòng hảo tâm thì gửi vào ủy ban mặt trận tổ quốc là ok,0
Đi nhận quà từ thiện mà như bà nội ngta :)),0
có giọt nc mắt nào k vậy😂,0
biết sao nghèo mãi k giàu chưa cô ?,0
Có trong danh sách t gạch tên luôn,0
cứu vật vật trả ơn \, cứu ng ng báo oán😅,0
Cô nói củng có phầm đúng chứ củng kg có sai đâu,0
T thấy bà cô đó ns dung á,0
hình tượng? có giàu được k,0
tội bà nhân dữ vậy trời 😅,0
nhảy dô họng ngta k r sau ngta nói tr😔,0
thử một lần nghèo đi\, thử một lần chờ đợi để nhận được thứ gì từ ng khác đi tụi mày sẽ hiểu.. chỉ có ng nghèo hieu ng nghèo thôi.,0
=)))) kphai ng già nào cũng đáng kính,0
từ thiện cả trăm ng chứ phải riêng một ng sao mà cứ phải tới có có liền z tr,0
Bà nhân ráng rặn lắm mà ko ra giọt nước mắt nào :))) 😂,0
Có khi là diễn đó mấy má :))) quan tâm nhiều làm gì,0
khỏi từ thiện khỏi bị chỉ trích,0
riêng mình thấy làm vậy còn cản đường hơn,0
ip17 kìa đúng ko các bạn=)),0
nếu z vượt đèn đỏ có bị xử phạt ko ạ,0
xe này có ưu tiên đâu vượt đèn đỏ vẫn phạt bth,0
Mặc đồ chạy xe ichang cảnh sát hình sự 😅,0
cách nào để mình biết xe đó về đâu mà mở đường v ạ,0
video ý nghĩa thì người Việt Nam ko tim chịu😅😅,0
Ủa sao khúc cuối mỗi người đi một hướng v,0
may né chiêu kịp,0
Tối qua e chung đường vs a ne nghe tiếng còi là nép sang bên liền chúc anh luôn nhieu suc khoẻ nhé,0
10đ anh ơi🥰🥰,0
toi mê lòng yêu thương của ôg và tôi thấy xe đẹp quá,0
Chúc ah luôn hạnh phúc 🥰,0
nể những ng dũng cảm lái xe nhanh như v\, nếu t mà ngồi trên xe ảnh chx cần lái chắc lúc đến bv là nằm chung phòng vs ng cấp cứu quá,0
ý là ai hỏi,0
ai mượng,0
xe anh đẹp lòng anh cũng đẹp á,0
là sao vậy (tớ ko hiểu lắm có j sai thì cho mình xin lỗi),0
hay quá anh ơi,0
toàn tiền của dân cả đấy,0
vf9 lạc hồng 💀,0
vô sân bay Long thành kiém mó tièn chü thäm mę gì,2
dân thì nghèo\, quan thì giàu,2
Tô là vẽ\\
Lâm là rừng\\
Vẽ ra luật rừng 💀,2
Gì mà phải cần nhiều như vậy không?,0
Vì sao Toyota land cruiser được cơ quan nhà nước rất ưa chuộng vậy ạ😃,0
xe vin đâu không thấy 😂,0
tốn tiền của người dân,2
Ngày xưa bác Trọng. Có như này kg nhỉ các bác.,0
đi như Bác Trọng cho nhẹ tiền 😂\,bác tô lâm đi này bt bao nhiêu là xăng,2
VN an toàn mà sao nhiều xe hộ tống quá vậy?,2
tốn kém,0
Ko có chiếc xe điện nào nhỉ ae,0
Có 1 TBT đi mà đoàn xe 20 chiếc 7 chổ chưa tính xe CSGT thử hỏi có lãng phí ko mn,0
Sao ông biết TBT tróng xe vinfat😅,0
toàn tiền thuế của dân không đó,2
Ko phải quảng cáo thua xa Bac ho va bác trọng,2
khổ dân đóng thuế,2
“Những thứ to hơn bạn nghĩ..”,0
quạt ba tiêu hả má,0
định quạt bay ban giám khảo ạ?,0
quạt ba tiêu...,0
ở đây sao khi cu hướng 🥰,2
à thì,0
có vậy thôi hả,0
nhìn là biết có giải,0
múa bài gì mà khủng dữ z,0
@luxx. Những thứ to hơn bạn nghĩ🤯🤯,0
Cây quạt nhỏ xíu mà kêu to,0
Thì ??,0
đó là chem chép t 💔,0
đoán trên 100k tim🥰,0
về mẹ hỏi ủa cái rèm với cái cây roi đâu rồi...,0
làm cái đầm còn đc 😔,0
Tui tin bả,0
Trục lợi để kiếm tiền trong sự khó khăn của người dân,0
6 chai nước đứng chờ 4 tiếng hả kk,0
1 phần quà : thùng mì +nuoc = cỡ 100k,0
nói chung là của ít mà lòng vòng,0
Chưa bao giờ thấy đã bỏ tiền bạc thời gian công sức đi làm việc thiện rồi\,giờ phải đi lên giải thích nữa .riết hết ai muốn đi làm việc thiện luôn.,0
Diễn là diễn miễn giải thích,0
Đúng là làm ơn mắc oán,0
Nước mắt cá sấu \, chả có j tốt đẹp. Từ tâm thì quay làm chi,0
chẳng qua đi cũng vì lợi lộc cá nhân về sau,0
Kệ đi C . Để tiền đấy nuôi gđ cho làng,0
Diễn quá diễn,0
đúng rồi \, đi phải có lợi nhuận chứ ai rảnh mà đi không,0
Xã hội bây giờ có vẻ đang đi theo xu hướng từ thiện hoàn hảo tức là\, bạn người cho đi\, và bạn bắt buộc phải chiều theo người được cho,0
đi lm từ thiện mà áp lực quá thì để tiền để tg ở nhà vs ck con cho khoẻ Nhân ơi. thấy tội em !,0
bỏ tiền túi ra làm từ thiện cũng bị nói hả trời,0
đang kê khai từ thiện.kkkk,0
Cho là bả diễn cũng được đi mà thấy cũng giúp được nhiều người mà mng cứ như vậy chắc sẽ kh ai dám làm từ thiện nữa luôn quá 😳,0
ngta bảo bắt ngta xếp hàng đến tối. phải ko mn?,0
Ai phát quà mà phát tối. Dân đi về đêm khuya cực\, vả lại chắc họ đói nên quạo á. Sao Nhân ko đi buổi sáng. Nếu ngày đó có việc thì đi từ thiện làm ji. Mình đã chọn ngày đó thì lo sắp xếp cviec để đi sớm trước. Giờ mang tiếng nè.,0
Đại tá Lê trường quân nhaa,0
bố em cũng làm trong bộ ở chỗ nào,0
CA giả đầy ra. Ko cảnh giác lại mất ngay con xe,0
Bố em làm trong bộ thì mạnh miệng thật,0
Thứ 4 chống đối ng thi hành công vụ thứ 5 lên đồn,0
thằng bé nói đúng CSCĐ làm việc ko có giấy tờ nhớ cs giả thì sao,0
bảng tên a trong này 🤣🤣\, vậy e cũng bảo giấy tờ trong túi em có đc ko các anh 😄,2
chuẩn đấy e,0
em trai quá hay,0
về quận trình bày...ko tránh luận...,0
các ông giờ đi làm toàn bịt mặt che biển tên sao pải sợ,2
các bố gia mà giữ đảo kìa,0
Không cho quay video sao biết công an làm đúng hay sai,-1
chuẩn đấy em,0
quá giỏi em,0
hay lắm em trai oi,0
bây giờ thật hư ko biết đc,0
Thằng bé hay đấy,0
ai chữa ko,0
Đã bị dẫn độ từ HQ về làm j mà live nửa,0
Vì tin những lời nói này mà da mình nát bét,0
cô này diễn hay\,,0
